# SPDX-FileCopyrightText: Copyright (c) 2026 NVIDIA CORPORATION & AFFILIATES. All rights reserved.
# SPDX-License-Identifier: Apache-2.0
#
# Current-tree extraction dispositions at a5486894c45140259d822625e74d1ccdfce807ee.
# rows=258 nonblank_lines=112458 dispositions=move:160,split:78,keep:19,delete:1
# Every path resolves at the audit revision; no nonexistent or upstream-removed path appears in this file.
runtime	surface	disposition	nonblank_lines	path	current_owner	target_owner	target	phase	validation	notes
openclaw	test	move	59	test/nemoclaw-start-shared-state-topology.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/nemoclaw-start-shared-state-topology.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	191	test/nemoclaw-start-slack-runtime.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/nemoclaw-start-slack-runtime.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	284	test/nemoclaw-start-telegram-runtime.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/nemoclaw-start-telegram-runtime.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	4396	test/nemoclaw-start.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/nemoclaw-start.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	231	test/ollama-local-openclaw-config-propagation.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/ollama-local-openclaw-config-propagation.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	502	test/openclaw-2026-6-npm-remediation.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-2026-6-npm-remediation.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	196	test/openclaw-2026-7-startup-compat.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-2026-7-startup-compat.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	240	test/openclaw-agent-json.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-agent-json.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	1061	test/openclaw-chat-send-patch.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-chat-send-patch.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	295	test/openclaw-config-guard-absent-hash.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-config-guard-absent-hash.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	172	test/openclaw-config-guard-lock-reseal.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-config-guard-lock-reseal.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	99	test/openclaw-config-guard-mutable-unlock.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-config-guard-mutable-unlock.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	419	test/openclaw-config-guard-startup-failure-gate.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-config-guard-startup-failure-gate.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	1401	test/openclaw-config-guard.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-config-guard.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	235	test/openclaw-config-restore.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-config-restore.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	409	test/openclaw-config-snapshot.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-config-snapshot.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	84	test/openclaw-config-transaction-wiring.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-config-transaction-wiring.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	794	test/openclaw-dependency-review.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-dependency-review.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	232	test/openclaw-device-approval-policy.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-device-approval-policy.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	76	test/openclaw-device-self-approval-patch-upgrade.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-device-self-approval-patch-upgrade.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	1403	test/openclaw-device-self-approval-patch.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-device-self-approval-patch.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	211	test/openclaw-device-stored-auth-patch.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-device-stored-auth-patch.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	206	test/openclaw-diagnostics-jaeger-runtime.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-diagnostics-jaeger-runtime.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	123	test/openclaw-diagnostics-npm-remediation.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-diagnostics-npm-remediation.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	337	test/openclaw-gateway-daemon-dialback-patch.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-gateway-daemon-dialback-patch.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	229	test/openclaw-gateway-log-redaction.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-gateway-log-redaction.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	289	test/openclaw-gemini-inference-compat-runtime.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-gemini-inference-compat-runtime.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	4	test/openclaw-integrity-pin-base.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-integrity-pin-base.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	4	test/openclaw-integrity-pin-contract.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-integrity-pin-contract.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	4	test/openclaw-integrity-pin-plugin-install.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-integrity-pin-plugin-install.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	1787	test/openclaw-integrity-pin-suite.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-integrity-pin-suite.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	277	test/openclaw-issue-4434-diagnostics-patch.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-issue-4434-diagnostics-patch.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	155	test/openclaw-lifecycle-policy.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-lifecycle-policy.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	296	test/openclaw-locked-install.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-locked-install.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	97	test/openclaw-managed-messaging-offline-build.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-managed-messaging-offline-build.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	344	test/openclaw-managed-restart-respawn.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-managed-restart-respawn.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	675	test/openclaw-managed-transport-diagnostics-patch.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-managed-transport-diagnostics-patch.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	319	test/openclaw-mcp-npx-patch.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-mcp-npx-patch.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	577	test/openclaw-mcp-reliability-patch.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-mcp-reliability-patch.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	257	test/openclaw-mcp-tools-list-timeout-patch.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-mcp-tools-list-timeout-patch.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	378	test/openclaw-msteams-message-hints-patch.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-msteams-message-hints-patch.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	719	test/openclaw-npm-remediation.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-npm-remediation.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	81	test/openclaw-optional-plugin-build.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-optional-plugin-build.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	25	test/openclaw-plugin-proof-paths.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-plugin-proof-paths.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	727	test/openclaw-real-patched-dist-harness.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-real-patched-dist-harness.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	282	test/openclaw-security-audit-suppressions-real.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-security-audit-suppressions-real.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	564	test/openclaw-security-revision-container-e2e.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-security-revision-container-e2e.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	896	test/openclaw-shared-state-permissions-patch.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-shared-state-permissions-patch.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	330	test/openclaw-slack-deny-feedback-patch.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-slack-deny-feedback-patch.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	84	test/openclaw-state-file-repair.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-state-file-repair.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	309	test/openclaw-tool-catalog-patch.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-tool-catalog-patch.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	265	test/openclaw-tool-search-runtime-validator.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-tool-search-runtime-validator.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	944	test/openclaw-tui-chat-correlation.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-tui-chat-correlation.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	34	test/openclaw-version-parser.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/openclaw-version-parser.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	514	test/policy-openclaw-npm-compatibility.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/policy-openclaw-npm-compatibility.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	134	test/redact-device-state.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/redact-device-state.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	435	test/sandbox-connect-inference/auto-pair-approval.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/sandbox-connect-inference/auto-pair-approval.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	305	test/snapshot-openclaw-managed-extensions.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/snapshot-openclaw-managed-extensions.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	90	test/verify-wechat-runtime-lock.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/verify-wechat-runtime-lock.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	245	test/wechat-locked-install.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/wechat-locked-install.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	move	326	test/wechat-runtime-audit-workflow.test.ts	openclaw-runtime	nemoclaw-openclaw-package	packages/nemoclaw-openclaw/test/wechat-runtime-audit-workflow.test.ts	7	nemoclaw-openclaw package tests	Whole file contains OpenClaw-native implementation, declarative runtime data, or its detailed test.
openclaw	test	split	1126	nemoclaw/src/blueprint/runner-identity.test.ts	mixed-openclaw-plugin-and-core	nemoclaw-core-and-nemoclaw-openclaw-package	core workflow/security boundary + packages/nemoclaw-openclaw/openclaw-plugin/src/blueprint/runner-identity.test.ts	7	plugin tests, core deterministic tests, snapshot-commands, and state-backup-restore	Core retains OpenShell lifecycle, product state, snapshot, redaction, and security authority; the package owns OpenClaw command presentation and native-state interpretation.
openclaw	test	split	267	nemoclaw/src/blueprint/runner-openshell-072-policy.test.ts	mixed-openclaw-plugin-and-core	nemoclaw-core-and-nemoclaw-openclaw-package	core workflow/security boundary + packages/nemoclaw-openclaw/openclaw-plugin/src/blueprint/runner-openshell-072-policy.test.ts	7	plugin tests, core deterministic tests, snapshot-commands, and state-backup-restore	Core retains OpenShell lifecycle, product state, snapshot, redaction, and security authority; the package owns OpenClaw command presentation and native-state interpretation.
openclaw	test	split	142	nemoclaw/src/blueprint/runner-test-fixtures.ts	mixed-openclaw-plugin-and-core	nemoclaw-core-and-nemoclaw-openclaw-package	core workflow/security boundary + packages/nemoclaw-openclaw/openclaw-plugin/src/blueprint/runner-test-fixtures.ts	7	plugin tests, core deterministic tests, snapshot-commands, and state-backup-restore	Core retains OpenShell lifecycle, product state, snapshot, redaction, and security authority; the package owns OpenClaw command presentation and native-state interpretation.
openclaw	test	split	1278	nemoclaw/src/blueprint/runner.test.ts	mixed-openclaw-plugin-and-core	nemoclaw-core-and-nemoclaw-openclaw-package	core workflow/security boundary + packages/nemoclaw-openclaw/openclaw-plugin/src/blueprint/runner.test.ts	7	plugin tests, core deterministic tests, snapshot-commands, and state-backup-restore	Core retains OpenShell lifecycle, product state, snapshot, redaction, and security authority; the package owns OpenClaw command presentation and native-state interpretation.
openclaw	test	split	114	nemoclaw/src/blueprint/snapshot-command.test.ts	mixed-openclaw-plugin-and-core	nemoclaw-core-and-nemoclaw-openclaw-package	core workflow/security boundary + packages/nemoclaw-openclaw/openclaw-plugin/src/blueprint/snapshot-command.test.ts	7	plugin tests, core deterministic tests, snapshot-commands, and state-backup-restore	Core retains OpenShell lifecycle, product state, snapshot, redaction, and security authority; the package owns OpenClaw command presentation and native-state interpretation.
openclaw	test	split	130	nemoclaw/src/blueprint/snapshot-management.test.ts	mixed-openclaw-plugin-and-core	nemoclaw-core-and-nemoclaw-openclaw-package	core workflow/security boundary + packages/nemoclaw-openclaw/openclaw-plugin/src/blueprint/snapshot-management.test.ts	7	plugin tests, core deterministic tests, snapshot-commands, and state-backup-restore	Core retains OpenShell lifecycle, product state, snapshot, redaction, and security authority; the package owns OpenClaw command presentation and native-state interpretation.
openclaw	test	split	170	nemoclaw/src/blueprint/snapshot-realfs.test.ts	mixed-openclaw-plugin-and-core	nemoclaw-core-and-nemoclaw-openclaw-package	core workflow/security boundary + packages/nemoclaw-openclaw/openclaw-plugin/src/blueprint/snapshot-realfs.test.ts	7	plugin tests, core deterministic tests, snapshot-commands, and state-backup-restore	Core retains OpenShell lifecycle, product state, snapshot, redaction, and security authority; the package owns OpenClaw command presentation and native-state interpretation.
openclaw	test	split	406	nemoclaw/src/blueprint/snapshot.test.ts	mixed-openclaw-plugin-and-core	nemoclaw-core-and-nemoclaw-openclaw-package	core workflow/security boundary + packages/nemoclaw-openclaw/openclaw-plugin/src/blueprint/snapshot.test.ts	7	plugin tests, core deterministic tests, snapshot-commands, and state-backup-restore	Core retains OpenShell lifecycle, product state, snapshot, redaction, and security authority; the package owns OpenClaw command presentation and native-state interpretation.
openclaw	test	split	161	nemoclaw/src/security/credential-filter.test.ts	mixed-openclaw-plugin-and-core	nemoclaw-core-and-nemoclaw-openclaw-package	core workflow/security boundary + packages/nemoclaw-openclaw/openclaw-plugin/src/security/credential-filter.test.ts	7	plugin tests, core deterministic tests, snapshot-commands, and state-backup-restore	Core retains OpenShell lifecycle, product state, snapshot, redaction, and security authority; the package owns OpenClaw command presentation and native-state interpretation.
openclaw	test	split	279	nemoclaw/src/security/secret-scanner.test.ts	mixed-openclaw-plugin-and-core	nemoclaw-core-and-nemoclaw-openclaw-package	core workflow/security boundary + packages/nemoclaw-openclaw/openclaw-plugin/src/security/secret-scanner.test.ts	7	plugin tests, core deterministic tests, snapshot-commands, and state-backup-restore	Core retains OpenShell lifecycle, product state, snapshot, redaction, and security authority; the package owns OpenClaw command presentation and native-state interpretation.
openclaw	test	split	414	nemoclaw/src/security/snapshot-sanitizer-failure.test.ts	mixed-openclaw-plugin-and-core	nemoclaw-core-and-nemoclaw-openclaw-package	core workflow/security boundary + packages/nemoclaw-openclaw/openclaw-plugin/src/security/snapshot-sanitizer-failure.test.ts	7	plugin tests, core deterministic tests, snapshot-commands, and state-backup-restore	Core retains OpenShell lifecycle, product state, snapshot, redaction, and security authority; the package owns OpenClaw command presentation and native-state interpretation.
openclaw	test	split	186	nemoclaw/src/security/snapshot-sanitizer.test.ts	mixed-openclaw-plugin-and-core	nemoclaw-core-and-nemoclaw-openclaw-package	core workflow/security boundary + packages/nemoclaw-openclaw/openclaw-plugin/src/security/snapshot-sanitizer.test.ts	7	plugin tests, core deterministic tests, snapshot-commands, and state-backup-restore	Core retains OpenShell lifecycle, product state, snapshot, redaction, and security authority; the package owns OpenClaw command presentation and native-state interpretation.
openclaw	test	split	372	src/lib/actions/inference-set-openclaw-gateway-restart.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/actions/inference-set-openclaw-gateway-restart.test.ts + packages/nemoclaw-openclaw/src/lib/actions/inference-set-openclaw-gateway-restart.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains workflow, authorization, lifecycle, product state, rollback, and credentials; the package owns bounded OpenClaw-native configuration, inspection, or reconciliation.
openclaw	test	split	178	src/lib/actions/inference-set-openclaw-pairing.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/actions/inference-set-openclaw-pairing.test.ts + packages/nemoclaw-openclaw/src/lib/actions/inference-set-openclaw-pairing.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains workflow, authorization, lifecycle, product state, rollback, and credentials; the package owns bounded OpenClaw-native configuration, inspection, or reconciliation.
openclaw	test	split	236	src/lib/actions/inference-set-openclaw-run.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/actions/inference-set-openclaw-run.test.ts + packages/nemoclaw-openclaw/src/lib/actions/inference-set-openclaw-run.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains workflow, authorization, lifecycle, product state, rollback, and credentials; the package owns bounded OpenClaw-native configuration, inspection, or reconciliation.
openclaw	test	split	70	src/lib/actions/sandbox/auto-pair-approval-connect.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/actions/sandbox/auto-pair-approval-connect.test.ts + packages/nemoclaw-openclaw/src/lib/actions/sandbox/auto-pair-approval-connect.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains workflow, authorization, lifecycle, product state, rollback, and credentials; the package owns bounded OpenClaw-native configuration, inspection, or reconciliation.
openclaw	test	split	124	src/lib/actions/sandbox/auto-pair-approval-ordinary.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/actions/sandbox/auto-pair-approval-ordinary.test.ts + packages/nemoclaw-openclaw/src/lib/actions/sandbox/auto-pair-approval-ordinary.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains workflow, authorization, lifecycle, product state, rollback, and credentials; the package owns bounded OpenClaw-native configuration, inspection, or reconciliation.
openclaw	test	split	161	src/lib/actions/sandbox/auto-pair-approval-receipt.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/actions/sandbox/auto-pair-approval-receipt.test.ts + packages/nemoclaw-openclaw/src/lib/actions/sandbox/auto-pair-approval-receipt.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains workflow, authorization, lifecycle, product state, rollback, and credentials; the package owns bounded OpenClaw-native configuration, inspection, or reconciliation.
openclaw	test	split	78	src/lib/actions/sandbox/auto-pair-approval-restored-root.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/actions/sandbox/auto-pair-approval-restored-root.test.ts + packages/nemoclaw-openclaw/src/lib/actions/sandbox/auto-pair-approval-restored-root.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains workflow, authorization, lifecycle, product state, rollback, and credentials; the package owns bounded OpenClaw-native configuration, inspection, or reconciliation.
openclaw	test	split	136	src/lib/actions/sandbox/auto-pair-approval-script.test.ts	mixed-nemoclaw-core-and-openclaw	nemoclaw-core-and-nemoclaw-openclaw-package	core:src/lib/actions/sandbox/auto-pair-approval-script.test.ts + packages/nemoclaw-openclaw/src/lib/actions/sandbox/auto-pair-approval-script.test.ts	7	core deterministic tests plus nemoclaw-openclaw package tests and full-e2e	Core retains workflow, authorization, lifecycle, product state, rollback, and credentials; the package owns bounded OpenClaw-native configuration, inspection, or reconciliation.
